pokemon_names,img_front_a_hashes,img_back_a_hashes,img_front_p_hashes,img_back_p_hashes,img_front_d_hashes,img_back_d_hashes,img_front_crop_hashes,img_back_crop_hashes,img_front_large_crop_hashes,img_back_large_crop_hashes
kingler,0404069eda7e7e91,202060795b7e7e89,2d24242424242426,8f8e8e8e8e8e8e8e,ad0cacbab2e8e033,4ac0caa2b2e8f833,"e2c18c948e468e9d,96b4b9b9a4e8b030,e8c6afae8f6234e8,2090c86422b0d9ca,ad0cacbab2e8e033","987cced68e9d8e46,96d26262dae8f273,e0900a8202a9d0e0,1b162c59bb7264ac,4ac0caa2b2e8f833","c2811cac8e0ead0c,70e0808caea6cce8,b793da68fbd69452,172c5c58b460f0a1,70ec8eadaea4a891,68d891633188f03f,746ccad2cc686270,193068d0d4818620,71c5d4b082fa1a83,9636bd99a6d569b2,48d892366a4adca0,e09292e17178ed85,264c9870e1c28401,a1100c02432698d1,90c8e271389cec66,1b264cb871c78a90,26236964eee8431e,cea6d9e9799d2e13,9ecee371b85a2d16,58b062c484091992,78fcbcba9e9a23c5,c6a2120b6974ba5d,ad0cacbab2e8e033","9c7ec7ca8e8f4acf,f0f8fece8a9acce8,1236a4e92094d6b5,10c8c0e4d2e8f05a,70c8884282d2ea76,e9e4763973e6f003,d1c1acb4cce9b9f1,67f3e9b4d4781e7b,7144d4f2bea0a73e,969342269a4469b2,ede4b693a9adc4fa,78b6b67870e0485e,90c8e2f078bcde7f,7af7cf9f3d9be674,166c9871e3c64899,2090c4e2701c8e36,9b3369d988e83d87,8c1a646861428830,868c3871e2844890,e5f2b9dcde6f63b2,e1c0c28282a23b5c,9cbab72f69d1a204,4ac0caa2b2e8f833"
voltorb,387c7efefe7e7c18,1c3e7e7f7f7e3e18,bb9e9f8f8787a9a9,bbbe3f2f2f2f2b2b,e1c480c89882c4f1,78dcfeece6bedc70,"e0c480c81882c4f0,e1c480c89882c4f1,cc64b098c884f17a","f8dcfeece7bedcf0,78dcfeece6bedc70,ccd9d2e6ecde70a1","e1c0a4c0c81098c2,c8289cc1e1c2e470,e1c480c89882c4f1,1141871c316f6868,c06290c8c5a6f279","78fcdafcecf7e6bc,acebc67c78bcc8f1,78dcfeece6bedc70,77390ec77309e9e9,9c99d6ec5c9ab061"
electrode,387e7efffe7a3800,1c7e7eff7f5e1c00,bbbebf8f8f8babaa,bbbebfaf2f2b2b2a,f0c0a298c8e2e0f0,f0fcaae6e8b8d8f0,"f0c0a899c8e2e0f0,7489c3ced6643499,f0c0a298c8e2e0f0,8be089c664a599c6","f0fcea64ecb8f8f0,d16e3c8494d9d366,f0fcaae6e8b8d8f0,2ef8668cd15a669c","71c0c0e09859e8f0,88d0e2c2e2d4c871,7099c3ded6643499,f0c0a298c8e2e0f0,224994326a52d2a2,cdb6224bd9d5a4ba,303237723b3a1e87,0733232f2f27030f,071b37332707131f,8be091c27464b18e","71fcfcb8e665e8f0,eef4b8bcb8d4ec71,f1462c8494d95366,f0fcaae6e8b8d8f0,bb6dd6b3a995b482,4c92bb2d6454c2a2,331313312321871e,1f331b0b0b0b0f0f,1f2713331b0f1707,2ef862acd1d9720c"
exeggcute,043e7effffee4c0c,207c7effff773230,6d6d2d2f2fafabab,c7c7878787afabab,4cccf2b618989838,cdccb092e7e6e6e0,"4cccf2b618989c38,4cccf2b618989838","cdccb092e7e6c6e0,cdccb092e7e6e6e0","f0c488d0662e1830,b11836b833ec9ab2,dc9e216ce4b206c0,78e090a2924966d3,b3d4969cf0f34e7c,64c2cac881856222,61c880d8b5144acc,e1c8988cd9a2d4f8,3ae0cab22592dcf0,9cc67134925a5c49,6c279ccfa08eb8e0,4cccf2b618989838,c00df5416923a64d,1459364c9b30488f,cb37994e2389c456,6a6ad6b021273e71,80aaa4b999e16905,424a2499638c38e4,98b4b229355143dc,705c476269a9b2c4,4a6c032e4cb460c5,546c94c884e709c4","f0dceef4998be7f3,30e5936233c8a632,c4867bc9c0b29ffc,e1f8f6bab66d9834,32d096c6e0108dc1,d99c8c8c5e5e99b3,79ecfae452d7a5cc,78ece6cc64bad4e0,a3f8a8b253a6c4f0,c69c71c396a5c56d,091bc60cfa86e2f8,cdccb092e7e6e6e0,fc4f507d69339a4d,c465934d2683ed0e,0c13668d326cd094,a9a994c27b1b8371,d2aad2626260695f,a58cd96431ce23d8,66d2b26b53653dc4,f1c51db9696ab25c,acc83d8acdd2e15c,85091664d8186fdc"
exeggutor,000c7e7c3c181c3e,00307e3e3c18387c,b73b2b252f2f2534,bd99838f8d858f9e,54d8e8eae970f04c,d4e4e8a86871f0cd,"4ebc79d2a5434e9c,2e5c3166cc90a14f,10c8e271b81c0ec6,ce9cb12240823f76,c381e53c9c2e063b,3c6e58c0c6980062,d9b89c1c0e964b05,6cc6c6c28ccb1d0c,d8d8c8e06062339b,6326dacdd560f0b8,54d8e8eae970f04c","84c261b45a1d8cc6,8bc57399cc761a0d,174cb871e2c18f1c,8cc672bb4d860391,3c7e58c0c6880020,c389e5381c2603b9,64e2c2c78190254b,c99c9cacce2c47c3,e4e4ecf8f8b93322,199ba44c54f9f0e2,d4e4e8a86871f0cd","469c71e0c3cf9c99,26183366c8b0875f,90c86431791c0ee3,ce98b164c09c3e60,e381e17c9c2e073b,386c51c086902062,70b99c1c0e522b25,7164c2c4c38c1878,1c3364cd97a71757,e0c89ab1c1a6ca70,d4d489a6d4dfbd6b,70ece6c1b6a6c479,cba984c482946d3b,ced68922c2909966,86e5b30228a1b1e3,f034646eda356ca5,62e0c984840ac27e,0882b198d64b6c31,0ea3988ec1416238,39149e3068e8e177,a9d1a1f0c0c8617c,80b8d2c064f1b959,3b294d8584431174,96532c2796d9dc58,26f3399c6c2592f2,c6e1349acd865292,f1c42282b8dbe678,6fc8c86d6693c97c,8633a9d4ec72b84e,54d8e8eae970f04c","8cc271381c0cc666,8be73199ec321e05,122c997360c38f38,8ce632d90cc683f9,387e78c0c2880020,e3c9753c8e261bb9,7162c6c781952b4b,70d9bcdc3c4ee3e1,c730d94c160a1715,f8eca6727c9aa4e1,d4d46e92d4044229,f1c8987c929adc61,2c22c4dcbec64923,8c94669bbcf66699,9e5832bbeb6a6238,f0d0d988a453c95a,b9786cdedea3b881,679e72e6942dc973,8f3ae68e5c3db9e3,63d786e3c9c80801,62705af0fc6c79c1,fee2b4acd9706264,23634d5ece3977c1,1625cb1b9664c4e5,9c78d3a64c9eb5b6,9b3063c6c85bb6b0,70dcbbbec22498e0,09ecec4999366cc1,9e336ad4c8b1c284,d4e4e8a86871f0cd"
cubone,3e3e3e3c3c3e7ec0,7c7c7c3c3c7c7e03,cb0b2f3d3d3d3d2f,eda9a79797b7b7b7,f064e4d078fcf822,f0d998f4e1c0e0bb,"f064e6d0f8fcf822,f9edd4b2399b72e4,f064e4d078fcf822,0f3b6d59d81a3d09","f0d998f4e0c0e0bb,6048d4b26326b1d8,f0d998f4e1c0e0bb,0f234965e4a7436f","b2c4c4cecea0b090,fbedd4b2399276ed,a1a862d0a484e939,a1d8f8b9f4d8d486,91d216650e36c4fb,b6b65c1871e99999,c160b1a2c4c9f366,a34e9835499b0bfb,316854dabebefefc,718ca245a092e470,f064e4d078fcf822,7c8e623b996de4d6,0f3b6d58d81a390d,4b9c372b554f7e79","b2dcdc8c8cda72d6,2048d4b263b69148,7aeab9d4dade6863,7ae4e062d0e4d49e,74b494598e93dc20,9292c4e270686666,7cf860a2d4643099,3a8de6536d262f20,73e9c5a4828280c0,71c6b24dc2b6c8e1,f0d998f4e1c0e0bb,c18eb9236649d894,0f2349e5e4a7634f,2d86132b550d0060"
marowak,600078f4fcfc3e06,06001e2f3f3f7c60,c7c7c3c38f8e9c99,2d6d696925263633,c8e2b0a4846964dc,6c9872dade69d9c4,"62f29232f1380c27,98c292a22422724f,344e3b70c0918080,c8e2b0a4846964dc","b8b0b6b370e0c410,e6bc36badbb3b00d,d18523f1fc36be0e,6c9872dade69d9c4","60e292b2f1385c26,96e4c0848cb11299,0880e4fa7078b8b9,344e3b71e0918284,246c98b66ed8a10f,70c2b3b3a3c1f83c,03056d980292c620,30d825242434990c,07838184c0623018,038b2b0b87e2f8f8,78ccac96032480c0,121664ca1a70cc70,6663c9c48280e081,c38984a2b0d1e078,c8e2b0a4846964dc,cc73439936324686","b8b8b6b070e0c490,16d8fcdece72b766,871ed8a0f1e06262,d1852371f836be4e,dac9e69289c47a0f,f1b432323a7ce0c3,3f5f49e6b3b69cfb,33e449db9bd366c0,1f3e6edefcb9f3e7,012629271eb8c0e0,61ccca9238d9febc,b793d9aca7f1ccf1,98396cdcbefef83e,3c6edebaf274f8e1,6c9872dade69d9c4,cc313d2613b39d8e"
hitmonlee,7073ff7820202030,0eceff1e0404040c,8f8f8f8fcfc7d7da,25252d2c2c68e868,c9c3c6c040484860,6c1c9cfc0d6d2d39,"c9c3c6c040404860,c9c3c6c040484860","6c1c9cfc0d6c2d39,6c1c9cfc0d6d2d39","f06072d02434b859,365eba72e4c4a4f8,275eb874c494e879,cdc189a294509992,679e7ae494a8c970,1cc7b192aec6e470,513cd2a3a59293b6,c368369115b62cc1,f38c526821b22c71,5dc8aec4c44644e4,d3b266646456b2b2,e6dc9991b393c968,f38cd642616a6c58,f38cda4861222e68,264cb2664cd8a104,f389d45260622a6c,f38dd66a69696e50,636946d7ae8eec39,fefefdf9f9f17e78,fa8682a0a4ba813e,7ee2a2a09891a082,9ef020646860a1e3,c1c20d3ac6a4b9c2,9a728d3b620cb1c7,2813468d3284f963,a1cc9aa161d3ad2c,82f0b8b6ca633ace,6349d48a939cb083,3964dac5839c8001,71ecc282828c8001,c9c3c6c040484860,f0b95e5b59592907","f0f9b0f4dbd0e264,9084a2b1d8d4cae0,1884e2d0dcd6e861,4c7c4eb8d6f566b6,0982a0d8d6ea6cf1,c71c72b68a9cd8f1,75c3b4385ab63692,3ce993765692cb7c,30c695e973b2cb71,44ac8adcdc9dddd8,34b299d9d995b2b2,98c4667632366ce9,30ce94bd79a9c9e1,30cc84e579ab8be9,9acdb299cde47a9f,306ed4a5f9a98bc9,304e94a9694989e5,396985140a8ec863,80804060602081e1,809ebef2c2827e83,81b082e2e276fabe,86f0e2d1e9f17a38,7cbc4fa38cda62bc,a6b14e23b9c6721c,e8369d4eb3de6039,7acca67279344acb,be70e292ac19a38c,396dd4a636c6f23e,63c9a44c3ec6fa3f,71c89cbebecefe3f,6c1c9cfc0d6d2d39,7042852565656b1f"
hitmonchan,c6fe1f0e1c080c08,637ff87038103010,6d2de0e0e6e3232f,c7cf4a4a4fcf8ba7,8c9c7a38b8585859,c6c6a0e2e0646064,"7af4c0f0a8ccc4f4,70cc94a4b0e0c419,8bc1b98cccf4385e,c4b8f0e07231f1e0,8c9c7a38b8585859","a1d0f4f0eaccdcd0,f1ccc6caf2f85c67,2e7c62ceccc0e384,dce2f078b07070b8,c6c6a0e2e0646064","d8dad2e4d168686c,70e4d4a4b0e0c599,60c0e0a080c081cc,c6723a0bcdecfc7d,cbc3f18cec3c9c2e,c221984a4acb4c88,63e194c2eefcfcf8,c576abc9546ab29d,8b996160d0f4ba0c,3d96c9a693dc4230,7e6e624bd1a082e8,ccc4989890f2f0d4,c080f8c462686ce0,d6954595c470bc4e,ba30e4d0f27098e1,8c9c7a38b8585859","64a4b4d874e9e989,f1c8c4cae2f85866,69fcf8fafebc7ecc,9cb1a32f4cc8c041,2c3c60cec8c0c688,9c7be6a5ac2ccdee,3978d48488c0c0c0,5891226cd5a9b206,2e6669f9e4d0a2cf,43966c9a36c49df3,8189390574faaec0,ccdce6e6e6b0f0d4,dcfee0c4b869c8b8,90545152ccf1c284,a2f1d8f490d1e678,c6c6a0e2e0646064"
lickitung,303a7e7f7ffefc04,0c5c7efefe7f3f20,9c9c9f9f9f0b0f2e,3637373535a1a584,60e4ecc6e0a088cd,39d8c89cf8eaea4c,"60c6ecc6e0a028cd,0b19142248f29880,60e4ecc6e0a088cd","399cc89cf8faeb44,2f67d793ed90e67e,39d8c89cf8eaea4c","c0969c8641c8583c,e080f1b9148a24a4,cabcfbd6a5ac868b,78e4c085899b66cc,e74f9f3e6ec88185,b42943c2ce9d91c5,e190a6a181c2cc60,8ca0c162b6dc643b,314c96232bb6cc61,71c4a28041a2c461,8edae4395b26985d,1e37216880c27810,52266cda3267dc80,63cd82b2d9e182f0,d3898492a891e678,60e4ecc6e0a088cd,133171734d71399b,641973cd9b72e481","1c96c69e7dcce5c3,f8fe7062d7aedbda,acc220945aca8e2e,e1d8fc5e662699cc,180c068389cc3e5e,c26b3dbc8c46765c,78e28a6a76bcccf9,8ed274b192c4d923,73cd963b2b92cc79,71dcbab05dbad479,8ea4d863259ba644,87137bc974bce177,b59ac9a4b31984fe,394cbeb26478bcf0,346edab0e26298e1,39d8c89cf8eaea4c,377371314d616326,d967314c26b1d87a"
koffing,c0d33b7c7c3c5e40,03cbdc3e3e3c7a02,f0f0e0e062785858,5a5a4a4ec8d2f3f2,883262c8c0f9b696,e6b3b9ecfc609296,"71d8d6a79a84a4cb,e4868684c0a2c6e4,e0d8aac0c49ac060,3974d288a0e8ccdc,dcc48083868ec8e0,f1f1f0b034acca6c,d8fcbafcfcf48cf0,c18088888180c4d8,5fbf33fdc58282c0,883262c8c0f9b696","71e4941a86deda2c,d89c9edefcba8cd8,78e4aafccca6ccf9,63d034eedae8cc84,c4ccfe3e9e8ee4f8,7070f0f2d2caacc9,e4c0a2c0c0c0c6f0,78feeeee7efedce4,e6b3b9ecfc609296","71d8d6a79a84a6c2,e4c4868480c2c4e0,e0d8aac0c49ae060,1934d3d288a428c1,b37554f2e2e0800f,52d1b5e0d282f01f,82e1f8f47a1d0f0e,d8dc808386cec861,f1f0f0b0b4ca4e3c,f8f864dcd4ccf8f0,79fcf2f1e1e1c2e2,71c48633938ee871,29b3cc69b36c9631,16f4f0f0e0a10104,e8dcbafcf8f48cf1,3f3f79e1c28498f1,e1888c888180c4d8,f8f4ebf6e8f1e284,c0c018b8d0ea74b0,74c4a8a4d3a418f1,f0e4c0868898f470,5fbf33fdc58682c0,883262c8c0f9b696,96317470e8c083fe,1d71c0d0c0c3730d","71e4941a86dc9abc,d8dc9edefcb8ccf8,78e4aaf8dca6f8f9,63d334b4eedaca7c,3251d5a0b880fc0f,b57452f0b4b0e006,9e78e0d0a042078c,e4c4be3e9e8cec78,7070f0f2d2a489c3,e0e0d0c4c4c4e0f0,60c090605030acb8,71dc9e33368ee871,6b32cc6932c89673,0080e0e0f0787cdf,e8c4a2c0c0d0c670,01014020a0d0e470,78eeceee7ebedce4,c0c02090e870b84e,f8e8e1e2e4a8d1f2,8080a0c024c8e070,f0d0dc9ae2e6d0f0,e6b3b9ecfc609296,040031000c9ebefc,9673d1e180f03e80,47717c747c3c310f"
weezing,18447e7e7d7c3440,18227e7ebe3e2c02,bbbbbbb1f1e0e129,bbbbbb3b7b4a4b82,b0b4e4d4d1c0e484,32d2d8d474f4d8c6,"e0ce8f46e0b2fcf0,f0c091808242c4f0,78e094b4bda8c254,3ee2c4b4caaea48a,70e2d09000408af4,d0b8a6c1e0a6c4f0,71c69b2b269ce131,5a9ad42ddbf3a668,c8b6f23a78bcee68,e4d2c06ce0f1dcf8,b0b4e4d4d1c0e484,50840b154cba6347","f0840e9df0b2c0d0,b0f4727ebebddcf0,60f8d6d202eabcd5,83a8dcd2ac8adaae,f1b8f4e6f7f9aed0,34e2827cf89adcf0,619c262b9bc67073,a5a6d04b24309ae9,ec92b0a3c1c288e8,d8a4fcc9f030c4e0,32d2d8d474f4d8c6,f5de2e57cda2391d","e0dc8a4670b2dce8,70c29180c286c4f1,38f0d6d48fb4c052,3ef2ccb4c28ea49a,e2f06cc6721f8f1d,3339e6b3d8c66338,78e4d0b00088ccf0,18fcf6e382a6ecf0,c6992c22b98b6638,83061b36febcf1e6,3158c442a1c16332,b27960d0a2e2e27e,1b2e1a3479f19122,478e3977cb9e2081,c71d72defef2ce06,d0b8a6c1e0a6c4f0,871f3af4d823479c,9347818486c8c36c,e0e2eccce4ece9e9,78c69b2b269cf131,5a96e529dbb2266c,2c57c1acdff8d1e7,0e1d7abab468d1d2,c8b4f238789dee70,3830c83444a080c0,64ccc2e8e1f2d870,b0b4e4d4d1c0e484,c10474dcd5693396,3c46a399443499c7","f8c48e9df0b2c068,f0bc76febc9ecc70,60f094d406d2fcb5,83b0ccd2bc8edaa6,38f0c894b1070e47,13439832e49439e3,e1d8f4f2fdeeccf0,e1c090202292c8f0,9c66cbbb622e99e3,3e9f279380c27098,73e1d0b1726c39b3,b261f9f4b2b8b880,038ba0d2617074bb,1c8e63110c86fb7e,1c45a18480b08c9f,34e2827cf89adcf0,1e07a3d0e43b1dc6,361d7ede9eec3cc9,e0b0c8c8c8c86060,e19c262b9bc67073,a596586b24329bc9,cb157cca04e05410,88418182d2e974b4,ecd2b0a3c14688f0,63f3cc838182cef4,d9ccbcc870b0e471,32d2d8d474f4d8c6,7cdfd1c454693396,c39d3a64ddd3661c"
rhyhorn,18187e7e7ffe6c08,18187e7efe7f3610,b6bebebebe3c3cbe,9cbebebebe9e9ebc,b078f4b4a6c0d898,32e0d0d29aace4e6,"7cb13179d93165d4,80018080d040d460,1c39e29a040953d6,2908a6dacec7ca70,f6b4a4a4a9526363,e41cf3c596c4e1f9,6cf8f0e0e850cccc,b078f4b4a6c0d898","c0707260647349d4,fe7deef2f4f194f9,c163b8a6df6e3194,6bef9aa40c14a4f1,9092dada6ab53939,d8c7305c96dc6860,c980f0e8e8f5cccc,32e0d0d29aace4e6","70626262f2d2a0c4,7cb1b372d23269d0,989058c8ccc543d3,4f3872cc810b96e5,c67389a4aaa1c5f0,b4b424aca9d24363,88e6da4f46d64a74,e418f3e694e4795b,cebe78e0c0c28204,8eac2793a9e9be83,f3e9f41e3e3f3b9a,93260c16165dbb86,f8d898b0b8fcfafc,ecda9764ecc8d0d8,8cb8e080c0c0c0c3,068c88c2c0c0f0bc,61c4a6c262a2dce0,f0f070f0f0e0e8c0,e3c884c26521c6e8,e3e9a4b87144c4cc,73c9a4e2e2c69880,61c4a2e2e2a2e471,39e482e2e396e071,3164d2a8b084f03e,b078f4b4a6c0d898","f1b9b9b9b0b49adc,c07032b0b43369e4,e4f6e5a4cc5c3d34,04e3b1cc7e299658,9c3164d2a24a44e0,d2d2dbca6ab43d39,ee90a4059594a9d1,d8e63098d6586125,8c82c1f8f8bcbedf,8eca1b326a68823e,3068c08683000082,329ace969745229e,e0e4e0e0e0c080c0,c8a412c1c8ecf4e4,cee2f8fcfcfc3c38,9ace26bc7cfcf0c2,79dc9a98999ac4f8,38ecdabc593a9ce8,f0f0e0e0e0e0e8d4,3868dae271dddccc,316cdab8b89ce27e,79dcbab8b8bad871,63d8b6b83896f871,73d9b4eae2cce081,32e0d0d29aace4e6"
rhydon,20fcf8707a7c5c08,043f1f0e5e3e3a10,ccce86c3878486b6,7e6e6e6b2d2e2c3e,c0c9b0e2c6c0b998,0c6c72989cfc6222,"d0c2c8e860e4de86,f86ac3c1c3a42831,c0c9b0e2c6c0b998","34b8ec68f9d88486,e0a93c7c3cda6b73,0c6c72989cfc6222","9899d2eaa0534b8e,20c2e071b85c2c16,e2c1cc86828384e0,1a72e2c38c30c184,c0d188868286c238,b39b6442a0c0e030,00808ec3e0607c38,181e3364c2e0d061,e82e091a32e68173,c0f8beb618714205,45253d8c943032cb,54d696260e1831c7,8933eab295c1c2c5,48983cdcbe504e5e,f484b2d26a212130,0882f1d8fc5e57d1,d93268d0a080c022,67d3f9c5c4a2c660,71ecc2c0a0800008,c5c61a808a85d3e6,60d180b0c2f27cba,2f5dba76e6c0a103,c499c62ce0c04c31,99b472e5c8b06080,e2648c9591e27216,49b3c67ea3d7e6f0,58f262e4c9dbb60c,59943267dca0810c,39ec9e3ecef23ece,1974da3cccf23c4f,c0c9b0e2c6c0b998","6666b4a8fa352d8e,fbbcb871e2c4c890,b87ccc9ebe3edef8,a3b1b83ccef33cce,fc74ee9e9e9ebc83,3226d9bd7af4f8e1,3efe8e3cf8f9c1e3,e7873399bcf8f479,c8892fa793987a31,fce08292e771bd4f,5d5b43ced6f3b32c,d594929b8fc7731c,6e33a0b2567cbc58,ede6c3c482f08d85,c0cea2a4a93b3b83,6f9e70e4c0850544,64b2a9e4fafebcbb,1934605cdc9a9cf9,70c8bcf4fafe7f27,5c9ca7dc8e5e3498,f974f6f2bcb0c0a2,dc669cc2f8bcc973,0844a29198f47a1f,66d2b018c0f0f9fe,888846064080a080,69329c813a1488f0,e4b0b9d86c2492cf,65d6b319c4fa1ec7,63c886838cb0818c,67d184838cb0c304,0c6c72989cfc6222"
chansey,18fc7f7e7e7e3c00,183ffe7e7e7e3c00,b3b3beb484b7a5aa,bbbbbe3e3e1f1f2b,f0e8d0c8e8c4d8d4,70e8f4e4e8dce4d4,"f0e8d0c8e8c0d8d4,f0e8d0c8e8c4d8d4","70e8f4ece8ece4d4,70e8f4e4e8dce4d4","f0e8d0d8e8c0c8f0,82c2b082e258a993,4f9ab42831428810,75e2d9948a8620e0,1168c4bcfaec78be,f0e8d0c8e8c4d8d4,439c183931636367,29a272d3e3c3e3be","70e8f4e4e8fcec70,aab8f2beb8c56a26,0da6d2eb739d4e13,50b864d6ae9efb78,77e9dcc2a0c8e182,70e8f4e4e8dce4d4,3dc6e76333393919,6bbab13438383882"
tangela,107c76fefe7f7f20,083e6e7f7ffefe04,bdbdbdbda7a7a7aa,b7b7bf3f2f8f0faa,e4d88ea8b292cec2,58e48eeab2b68cbc,"78cc8e92136d2d2c,82114c328cd6b791,6a4bdac6a42d6664,f8c4a61afca2d0e0,e19c56e0809ae078,9a8332989998e37a,96226b763c36cc38,f06046ca99988c2f,2c4acd98864b9999,d8ce4f16e67ef880,98f0e0c3c5868cc0,d8cc259198463098,c3992c263393cb76,e4d88ea8b292cec2,1f172b49112488c1","e1cc8eb633494bcb,9e77cdb3ce941276,a92da09cda4b99d9,e0dc9aa180a0c4f8,a63eb3e666e63881,78c695f8e0a680e1,969b2991c393cce3,f0f99d2c66c6ce0b,cb8d4ce69e2d6666,c48c0d979881e0fe,e6f0f83c1c8ccc7c,e4cc5b76e689d3e6,3c66c39323262c91,58e48eeab2b68cbc,051120010103063c","3cf4ccbc5cc204e0,70ecce9633692d2c,b1acb6b298a1cf98,60d8a85792e43999,c2910c30cc96b791,e6914ca2d269323c,ea4bdac6a62d6626,7bc39b4909b4ce71,d85a099991c1c17a,846211c8741cc619,9eba60c089372d49,18cea399ccc6d6dc,f8c4a658fca2c0f0,e19896e2a0dae078,9e96b29898c96378,962662263cec8860,f4f69a8da1b18af4,706446ce9b988c2f,e6d3dbe98486c2f9,b06cce988e0b9998,98ce4e16c67cf184,98f0e1c3c28ec8c1,cea49089c630988e,c3992c26a39bc27c,f58c1a35c7161983,e4d88ea8b292cec2,1e0f2b49512888c3","c1d0ccc2c5ac40f0,f1c88c9633694bcb,72c292b2e2720ce6,9c76cff3cc961276,c9a48a15b6d86366,9876c9a2942983c3,a82da49c9a4b999b,213c266d45d28c71,e485440446042080,4eb873ecd1c79863,80a2f0fc6e134b6d,e78c3a66c4949404,e0dc9ae1c0b2c0f0,78e686b8e2a480e1,8696b2e6666c39c1,969bb99bc3c8eef9,c090a64e1242a4d0,90342068d090a060,f1d99d8c26e6ce0b,f2c98ce68e2f66e6,e68c8d979cc170de,e6f0783c9c8cec7c,8cdaf6668413e68e,3c66c3932226bcc1,50cea7531c96673e,58e48eeab2b68cbc,830121010103063c"
kangaskhan,0c3d3f1c7c7c3e04,30bcfc383e3e7c20,372d35353f0e160f,8f8f9f9f8ea4bcad,b8e9d279e0e0f48c,e268b460f8f0d0ce,"78d3b6e9c0e0e40c,72c7be6edcd862a0,b8e9d279e0e0f48c,dc2404a5d3632e94","603492687cf8d8cf,b11c8289c464b97a,e268b460f8f0d0ce,c4dbdd4a34398b96","9c70e243c299b931,70c79eae5cc87120,fefcf0e8f1c38b3b,f222c6b38081cc18,7c76d2c4a99292e5,c190acd26a34995b,38e6d3ac91e798b4,eae9edd6c6394ec2,66d3a9b6e2708e62,3864d2a698e18e39,dcf0e8d2a0849972,b66e9e36eedebcc1,f389a9b4a082e23e,9d3066c6ce869a92,8e3e62ceb46569bb,79c432e09038490e,e3d34fa78fed8f9f,88443148a4a2bce1,4c9022c8bd1cf03e,40b8a783c3c1e760,1a6c84c4c2c2bce1,c20a1e94d4ecf1b9,e3e3222207c7c783,99cca598c46272bc,0736bc78e4c00080,7c3c8abad9eb76b9,90b0346e57dea000,f663c9d482869880,63c4a6a6a6c6e478,b8e9d279e0e0f48c,a673d9d46038ce33","c2d0b83d3c666273,f11c868ac4ec71fb,80c0c0e8703c2e23,b0bb8c327e7ecce7,c091b4dc6ab29258,3c76cab4a9d36625,e29824ca7618e6d2,a86848909c638dbc,9934629288f18eb9,e3d9a492e6788e63,c4f0e8b4dade66b1,908986938884c27c,306e6ad2fabeb883,46e3999c8c8e26b6,8e83b984d2596922,61d4a3c8f6e36d8f,38340d1a0e480c06,269d71edd8bac278,cde6bb4c4247f083,fde20a26042c18f9,a7c1cadcb4a4c270,bcaf87d6d4c87062,3030931318181820,220c1ac6dcb991c2,0090c2e1c8fcfffe,c1c3aaa244289162,76f2d3891584fa7f,90396cd4be9ee6fe,39dc9a9a9a9cd8e1,e268b460f8f0d0ce,9a3164d4f1e38c32"
horsea,387cfc1b1f78f870,1c3e3fd8f81e1f0e,993dbc9e9ebfaba1,b3b7be3c3d3d130b,61f0a07272e082c4,78f0fab0b038be5c,"70f0b07b33e081c2,dc78dfbef2f4b8f1,61f0a07272e082c4","f0f0f22030787ebc,c4a10482b0d0e270,78f0fab0b038be5c","70f0b07b33e081c2,e1e836d8dadeb1e3,6998346cd2a246cc,c3a41a1d2d1afc71,1f7ac2b424d86932,dc7aefdeb2f4f8f1,0f7ef90335818284,d3d28282f21cc633,73e896653acc261a,76e3c5361a4cb6c8,66d3a9d4601accc5,9bced369369259cb,61f0a07272e082c4,21785a2c2c6c5933,8e1637232323371e,77794c271b8de671","f0f0f22030787ebc,78c093e4a4847238,69e6d3c9a4a285c4,3cdaa7474ba7c071,07a1bcd2d2e469b3,c4a10884b2d0e070,0f81601f1102a2d6,3484bebeb0c79c33,31e89659a3cc9ba4,91384c93a6c892e8,993462d4f9a7cc5c,268c34699396652c,78f0fab0b038be5c,6be1a5cb8bc96533,8e97133b3b3b1387,1161cd13274e9870"
seadra,30f87e3e3c181c18,0c1f7e7c3c183818,989c9e9f9b888989,bf363435372a2b23,62e4c46864f0b1b0,b9d8d8e8d9f07272,"62c4c4686470b1b1,62e4c46864f0b1b0","b9dcdce8d9f07272,b9d8d8e8d9f07272","132e5cb860c99970,606284c564686462,67ce9a66cc9cf001,7ce074e8a9d26441,44c1b05c3edecc68,083482a121a286f0,3b84b4c1dbe276b5,62e4c46864f0b1b0,e3c31d25455c7c01","1088c4e2f96c6671,39b9de5cd0e9d9b9,198ca699ccc2f07f,c1b8d1e86ab4585d,9c3cf2c18384cce9,efd3be7a7bba9ee0,23ded26c24389152,b9d8d8e8d9f07272,383c475b55c1c17f"
